#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:true" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:true" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:true" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true">
#                    <taxonset id="TaxonSet.true" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:true" name="distribution" x="@popSize.t:true">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true" id="treeLikelihood.true" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true">
#            <siteModel id="SiteModel.s:true" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:true" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant
85000	-6230.474203220543	-6226.829455529929	-3.6447476906141296	-6226.829455529929	0.9272580627320066	0.5033217518486599	-4.33127333829233
86000	-6230.201836241518	-6226.889127935732	-3.3127083057860096	-6226.889127935732	0.8659640120012174	0.4860591386904636	-4.034133283722338
87000	-6229.045802299981	-6225.11152603784	-3.934276262141249	-6225.11152603784	0.9646712103454259	1.0834133388319698	-3.8541597059650696
88000	-6227.88750166638	-6223.940318352624	-3.9471833137558896	-6223.940318352624	0.8906576729965374	1.1164494192950234	-3.8370298253993615
89000	-6233.410251451696	-6228.423631988748	-4.986619462948836	-6228.423631988748	0.8613525941764432	1.5551635108268553	-4.545038771188545
90000	-6227.881006555943	-6224.835490498258	-3.0455160576851865	-6224.835490498258	0.9180658207545533	0.5137286878765852	-3.711576055169244
91000	-6229.215736694671	-6224.905939226457	-4.309797468214417	-6224.905939226457	0.8901223146779128	1.2701049883974982	-4.0706979031312045
92000	-6232.818810498713	-6229.0852258855775	-3.7335846131358665	-6229.0852258855775	0.920781906913806	1.103333695873287	-3.635248383828998
93000	-6227.410592742253	-6224.403635825116	-3.0069569171376904	-6224.403635825116	0.8764448431704319	0.7180281677599485	-3.3382033969776757
94000	-6227.797034212963	-6224.461659791846	-3.3353744211173875	-6224.461659791846	0.8635183245668334	0.8131336648407921	-3.5422341946671896
95000	-6230.467825761698	-6224.46731963487	-6.000506126827867	-6224.46731963487	0.8557548201427666	2.009225183054275	-5.302756960141333
96000	-6229.397912687357	-6225.925992260425	-3.4719204269326114	-6225.925992260425	0.8362786859576348	0.907996805518116	-3.5684348454714985
97000	-6230.949022627713	-6227.478924161352	-3.470098466361106	-6227.478924161352	1.0146157415133188	0.847802843522096	-3.635205632429274
98000	-6227.647678515423	-6223.9211186798575	-3.7265598355653973	-6223.9211186798575	0.8796900602932662	1.0443628665338827	-3.6831528331862433
99000	-6232.544373118505	-6225.804788922202	-6.73958419630326	-6225.804788922202	0.9368235639536899	2.390743323199927	-5.867979864823452
100000	-6230.03340964571	-6226.369702483164	-3.6637071625465336	-6226.369702483164	0.9101644581867069	0.9695643241853901	-3.694615621253803
101000	-6230.0471402659205	-6225.7739744649525	-4.273165800968344	-6225.7739744649525	0.8476905409944073	1.2133500942032414	-4.079780594179445
102000	-6226.987263369504	-6223.616270656607	-3.370992712896383	-6223.616270656607	0.8829745778182054	0.8663636310999968	-3.5144432741041975
103000	-6228.962704009466	-6224.812490003766	-4.150214005699636	-6224.812490003766	0.9327910380190811	1.1629152085732537	-3.999284042324641
104000	-6234.819374568132	-6226.443856774949	-8.375517793182548	-6226.443856774949	0.9403381742578197	3.3707034476303526	-7.160396332431814
105000	-6228.184986411886	-6225.170918290227	-3.014068121658921	-6225.170918290227	0.8360672498597781	0.6462748240374788	-3.4505985631190534
106000	-6227.561404034753	-6223.678688203344	-3.88271583140869	-6223.678688203344	0.9112983544033464	0.4214599887508609	-4.746746263312643
107000	-6228.517220091883	-6225.27672702175	-3.2404930701334784	-6225.27672702175	0.9170863684156076	0.707276964174765	-3.5868260142810318
108000	-6229.3732967915175	-6225.894895627428	-3.4784011640892434	-6225.894895627428	0.8173460871810305	0.918113113019138	-3.5638358432450095
109000	-6229.885340428948	-6226.572869768665	-3.312470660283038	-6226.572869768665	0.9094035278176384	0.9132138720197333	-3.4032558341645363
110000	-6228.128572718619	-6224.1318402686	-3.9967324500186723	-6224.1318402686	0.8750826753970231	1.1024286023539633	-3.8992168835464605
111000	-6228.234336970379	-6224.938374751529	-3.295962218850355	-6224.938374751529	0.8706798869503231	0.8616804410832063	-3.4448330139026253
112000	-6227.894210829419	-6224.57360590392	-3.3206049254986025	-6224.57360590392	0.9097146064564055	0.7407815138720356	-3.620654475736543
113000	-6227.815661893808	-6224.276219171208	-3.539442722600121	-6224.276219171208	0.8402737150601605	0.4303593606396707	-4.382577419498348
114000	-6230.943795775912	-6226.310168539861	-4.633627236051405	-6226.310168539861	0.8083817999680502	1.3728909678598367	-4.316708524028573
115000	-6228.1668541590325	-6224.612252633435	-3.5546015255972687	-6224.612252633435	0.9749197317999387	0.4903011787585572	-4.267336951767333
116000	-6231.2650215833	-6227.506260276791	-3.758761306508865	-6227.506260276791	1.073164112428522	0.9688457570352945	-3.79041116373647
117000	-6229.5825149576285	-6226.0389974628715	-3.543517494756775	-6226.0389974628715	0.8820951877350255	0.9290485814632826	-3.617111741929316
118000	-6231.452011545133	-6227.564249494901	-3.8877620502330177	-6227.564249494901	0.8591185756888007	1.1443060262179836	-3.7529636876133106
119000	-6230.072673320125	-6224.103150784939	-5.9695225351860675	-6224.103150784939	0.8889756423235307	1.9729374203638652	-5.289999026659835
120000	-6228.613621670509	-6225.717301711783	-2.8963199587258854	-6225.717301711783	0.8680851314249888	0.594855569575063	-3.4157566018385443
121000	-6230.962624672229	-6227.768688081743	-3.193936590486069	-6227.768688081743	0.9183148928528332	0.7171754411753339	-3.5263713709680635
122000	-6227.891124673796	-6224.51660710198	-3.3745175718156206	-6224.51660710198	0.8975104934931879	0.6389325152918331	-3.8224740118692737
123000	-6228.703684784757	-6225.379150846252	-3.324533938504832	-6225.379150846252	0.9380175918317458	0.8543312611374443	-3.4819702053061095
124000	-6229.497690166744	-6226.292126560208	-3.205563606536498	-6226.292126560208	0.969595928313375	0.5894980769917393	-3.734047427647057
125000	-6230.733854426641	-6224.891717437184	-5.842136989457504	-6224.891717437184	0.9352271427897316	1.9331611848512071	-5.182980406856084
126000	-6229.192943027225	-6225.449436773683	-3.74350625354154	-6225.449436773683	0.8796968762035262	0.9176708745424644	-3.829422730651994
127000	-6230.760893737713	-6225.877167288602	-4.8837264491102355	-6225.877167288602	0.965917212092542	1.4084027446289002	-4.541270192056699
128000	-6228.123652888534	-6224.526049806646	-3.5976030818871534	-6224.526049806646	0.8443215384750613	0.9447952016524269	-3.654390174690369
129000	-6228.797181530525	-6224.407025444593	-4.390156085932524	-6224.407025444593	0.8670430620598675	0.3703160156990316	-5.383554627325375
130000	-6229.408659530251	-6224.763499065419	-4.645160464831786	-6224.763499065419	0.97645384792132	1.3553516850865528	-4.341099497987069
131000	-6229.0341450875285	-6225.419824527003	-3.614320560525705	-6225.419824527003	0.9575881956128898	0.8782569641394965	-3.744136618829443
132000	-6232.47161162462	-6226.147504847014	-6.324106777605737	-6226.147504847014	1.0191009013676675	2.100930149776181	-5.581726602475368
133000	-6229.711735600202	-6225.939339976941	-3.772395623261642	-6225.939339976941	0.9408577179194185	0.9642059552116085	-3.8088459839673225
134000	-6227.092816395639	-6223.82477252709	-3.2680438685482427	-6223.82477252709	0.9145727506455396	0.8064720592028763	-3.483129895075014
135000	-6233.460097436599	-6226.4655472825425	-6.99455015405697	-6226.4655472825425	1.023545534690301	2.4620399272382723	-6.093559909026423
136000	-6227.697611188749	-6223.898415169971	-3.799196018778578	-6223.898415169971	0.9301930644056876	0.42702475315810706	-4.650109316286972
137000	-6230.006072596902	-6226.395966758748	-3.6101058381548374	-6226.395966758748	0.8404585467678485	0.8596259697439496	-3.7613637413964622
138000	-6236.165899083411	-6228.969581761697	-7.1963173217147665	-6228.969581761697	1.0093184296855173	2.5386063501316882	-6.264702072315369
139000	-6231.6593305100805	-6228.556790478059	-3.1025400320209746	-6228.556790478059	0.9120872807596481	0.46492661710929195	-3.868415730537674
140000	-6228.560992836235	-6225.39489497573	-3.166097860505288	-6225.39489497573	0.8535826438951711	0.5991413527909185	-3.678355587924171
141000	-6229.91761682986	-6225.554269875852	-4.36334695400809	-6225.554269875852	0.9100565491385584	0.34842882907308353	-5.4176682443827495
142000	-6233.723095318628	-6228.282863135247	-5.44023218338142	-6228.282863135247	0.905141354521085	1.7272137696730536	-4.893722610943086
143000	-6226.878384782314	-6223.555537481055	-3.32284730125994	-6223.555537481055	0.9260468019601429	0.7732748112957204	-3.5799680821619697
144000	-6228.430989225253	-6224.583469250852	-3.847519974400579	-6224.583469250852	0.8497852965571048	1.117731669076985	-3.7362186382447646
145000	-6232.1817099196	-6227.437574508179	-4.744135411420666	-6227.437574508179	1.005855796019017	1.3828709241478532	-4.419973693427755
146000	-6228.5349931834535	-6224.878388618944	-3.656604564509686	-6224.878388618944	0.9131728916055512	0.9609664735117487	-3.6964203222146477
147000	-6229.1762596011085	-6225.975082496577	-3.201177104531421	-6225.975082496577	0.8976567118926398	0.8265025898174977	-3.391729332781892
148000	-6232.026459737253	-6228.457151542493	-3.569308194760059	-6228.457151542493	0.942473832698003	0.7980494648448058	-3.7948928921923817
149000	-6232.039733482768	-6228.664314711873	-3.375418770894516	-6228.664314711873	1.02493581750122	0.8237075249100335	-3.569358528472777
150000	-6229.814781297545	-6225.654109596901	-4.1606717006438405	-6225.654109596901	0.9970249389688255	1.1429108679350786	-4.027093299681034
151000	-6229.86615732325	-6226.525612536256	-3.3405447869945064	-6226.525612536256	0.8574646167024317	0.37702317434688515	-4.31599341000172
